productName,packSize,binLocation,productCode,abcCategory,allocatedStock,barcode1,caseSize,departmentName,doNotStockReason,expiryDate,groupName,markupPercentage,maxOrderQuantity,minPurchaseQuantity,minWarehouseStockLevel,onOrder,palletSize,purchaseInCases,isSeasonal,stockLevel,storageCondition,supplierName,tradePrice,retailPrice,vatRate
AAA YSL Y EDP 100ML 3 PCE SET (P25),3PCE,BAZJ4,8823940,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SETS,,,,,24,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,43.96,84,20
AAA ZADIG & VOLTAIRE THIS IS HIM 50ML EDT + 50ML SHOWERGEL SET (P24),2PCE,BAZP4,8822744,,0,3.42E+12,1,PERFUMES,Christmas Line,,MENS A/SHAVE SETS,,,,,0,,FALSE,FALSE,0,,PRIMELINE,35.52,65,20
ABIDEC DROPS 25ML,25ML,AOY-52,33787,,0,5.01E+12,6,FOOD SUPPLEMENTS,,,KIDS VITAMINS,,,,,200,,FALSE,FALSE,22,,OMEGA,3.67,6.69,20
ABILIFY 10MG TABLETS 28,28,ANN-01,3051489,,0,5.01E+12,1,OTC Two,,,,,,,,5,,FALSE,FALSE,0,,OTC 2,20,0,20
ABILIFY 10MG TABLETS 28,28,ANN-72,3051489,,0,5.01E+12,1,OTC Two,,,,,,,,5,,FALSE,FALSE,2,,OTC 2,20,0,20
ABILIFY 15MG TABLETS 28,28,ALX-41,3051471,,0,5.01E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,2,,OTC 2,25,0,20
ABILIFY 1MG/ML ORAL SOLUTION 150ML,1,AKL-01,3224722,,0,5.01E+12,1,OTC Two,,,,,,,,4,,FALSE,FALSE,0,,OTC 2,18.5,0,20
ABILIFY 1MG/ML ORAL SOLUTION 150ML,1,AKL-73,3224722,,0,5.01E+12,1,OTC Two,,,,,,,,4,,FALSE,FALSE,7,,OTC 2,18.5,0,20
ABILIFY 5MG TABLETS 28,28,AND-42,3126091,,0,5.01E+12,1,OTC Two,,2025-11-28T00:00:00,,,,,,0,,FALSE,FALSE,4,,OTC 2,25,0,20
ABILIFY MAINTENA SYR 400MG,1,AMY-42,5205257,,0,,1,OTC One,,2027-04-30T00:00:00,,,,,,42,,FALSE,FALSE,10,,OTC 2,216,0,20
ACAMPROSATE G/R TABS 333MG,168,AMR-01,1209931,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,20.6,0,20
ACAMPROSATE G/R TABS 333MG,168,AMR-42,1209931,,0,9.90E+12,1,OTC One,,2025-11-14T00:00:00,,,,,,0,,FALSE,FALSE,12,,OTC 1,20.6,0,20
ACCU-CHEK AVIVA BLOOD GLUCOSE TEST,1,A2DW02,3171253,,0,4.02E+12,1,OTC Two,,,SELF TESTING KITS,,,,,100,,FALSE,FALSE,0,,OTC 2,10.1,24.99,20
ACCU-CHEK AVIVA BLOOD GLUCOSE TEST,1,ANN-32,3171253,,0,4.02E+12,1,OTC Two,,,SELF TESTING KITS,,,,,100,,FALSE,FALSE,157,,OTC 2,10.1,24.99,20
ACCU-CHEK PERFORMA TEST STRIPS 50,1,A2AL01,3981214,,0,9.90E+12,1,OTC Two,,,SELF TESTING KITS,,,,,0,,FALSE,FALSE,0,,OTC 2,5.05,8.99,20
ACCU-CHEK PERFORMA TEST STRIPS 50,1,ANK-23,3981214,,0,9.90E+12,1,OTC Two,,,SELF TESTING KITS,,,,,0,,FALSE,FALSE,48,,OTC 2,5.05,8.99,20
ACE ULTRA STAIN REMOVER FOR COLOUR,1LTR,BDA-01,9436791,,0,8.00E+12,6,HOUSEHOLD,,,CLEANING PRODUCTS,,,,,162,,FALSE,FALSE,6,,Ngage-Inte,1.56,2.49,20
ACE ULTRA STAIN REMOVER FOR WHITES,1 LITRE,BCL-03,8692782,,0,8.00E+12,6,HOUSEHOLD,,,CLEANING PRODUCTS,,,,,102,,FALSE,FALSE,26,,Ngage-Inte,1.56,2.49,20
ACECLOFENAC TABLETS 100MG,60,ANB-01,1206564,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,3.41,0,20
ACECLOFENAC TABLETS 100MG,60,ANB-61,1206564,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,190,,OTC 1,3.41,0,20
ACETAZOLOMIDE TABLETS 250MG,112,ALL-01,1109875,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,0,,OTC 1,18,0,20
ACETAZOLOMIDE TABLETS 250MG,112,ALL-72,1109875,,0,9.90E+12,1,OTC One,,2028-08-06T00:00:00,,,,,,0,,FALSE,FALSE,95,,OTC 1,18,0,20
ACICLOVIR 200MG DISPERSIBLE TABLETS,25,A2AM02,1055912,,0,5.02E+12,1,OTC One,,,,,,,,192,,FALSE,FALSE,0,,OTC 1,0.5,0,20
ACICLOVIR 200MG DISPERSIBLE TABLETS,25,AMC-31,1055912,,0,5.02E+12,1,OTC One,,,,,,,,192,,FALSE,FALSE,103,,OTC 1,0.5,0,20
ACICLOVIR 400MG DISPERSIBLE TABLETS,56,A2DJ02,1069947,,0,5.02E+12,1,OTC One,,,,,,,,190,,FALSE,FALSE,0,,OTC 1,1.65,0,20
ACICLOVIR 400MG DISPERSIBLE TABLETS,56,AOC-51,1069947,,0,5.02E+12,1,OTC One,,,,,,,,190,,FALSE,FALSE,0,,OTC 1,1.65,0,20
ACICLOVIR 5% W/W CREAM 10GM (DNR),10,AMN-43,1089481,,0,5.03E+12,1,OTC One,,,,,,,,40,,FALSE,FALSE,14,,OTC 1,5.7,0,20
ACICLOVIR 5% W/W CREAM 2GM (DNR),2g    ,AOP-G4,1122019,,0,5.01E+12,1,OTC MEDICINES,,,COLD SORE,,,,,0,,FALSE,FALSE,163,,OTC 1,0.52,0.99,20
ACICLOVIR 800MG DISPERSIBLE TABLETS,35,A2AL02,1061852,,1,5.02E+12,1,OTC One,,,,,,,,180,,FALSE,FALSE,0,,OTC 1,1.85,0,20
ACICLOVIR 800MG DISPERSIBLE TABLETS,35,ANY-32,1061852,,1,5.02E+12,1,OTC One,,,,,,,,180,,FALSE,FALSE,45,,OTC 1,1.85,0,20
ACICLOVIR SUSPENSION 200MG/5ML,125,A2AA03,1118348,,0,9.90E+12,1,OTC One,,,,,,,,100,,FALSE,FALSE,0,,OTC 1,9.5,0,20
ACICLOVIR SUSPENSION 200MG/5ML,125,ANO-51,1118348,,0,9.90E+12,1,OTC One,,,,,,,,100,,FALSE,FALSE,34,,OTC 1,9.5,0,20
ACICLOVIR SUSPENSION 400MG/5ML,100ML,ANY-64,1118330,,0,9.90E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,5,,OTC 1,27,0,20
ACNECIDE 5% TOPICAL AQUEOUS GEL,60GM,akw-01,954305,,0,5.06E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,8.9,19.95,20
ACNECIDE 5% TOPICAL AQUEOUS GEL,60GM,AKW-75,954305,,0,5.06E+12,1,OTC Two,,2026-12-01T00:00:00,,,,,,0,,FALSE,FALSE,3,,OTC 2,8.9,19.95,20
ACNECIDE 5% TOPICAL AQUEOUS GEL (MA),30G,AST-61,3585841,,0,5.02E+12,1,OTC MEDICINES,,2026-05-31T00:00:00,SKIN P,,,,28,0,,FALSE,FALSE,48,,OTC 2,4.7,9.99,20
ACQUA DI GIO HOMME DEODORANT SPRAY 150ML,150ML,BAL6,9935453,,0,3.36E+12,1,PERFUMES,,,MENS FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,15.63,30,20
ACQUA DI GIO HOMME EDT 100ML SPRAY***,100ML,BAR5,2116473,,0,3.36E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,49.48,67,20
ACQUA DI GIO PROFONDO EDP 200ML,200ML,BAC5,8819468,,0,3.61E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,75.52,145,20
ACQUA DI GIO PROFONDO PARFUM 100ML,100ML,BAB5,8819435,,0,3.61E+12,1,PERFUMES,,,MENS A/S SGLS,,1,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,57.29,110,20
ACQUA DI GIO PROFONDO PARFUM 200ML,200ML,BAA5,8819443,,0,3.61E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,80.73,155,20
ACQUA DI GIO PROFONDO PARFUM 50ML,50ML,BAA3,8819427,,0,3.61E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,4,,PRESTIGE LOREAL DESI,44.27,85,20
ACQUA DI GIO RENO EDT 200ML,200ML,BAK3,8812810,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,67.71,130,20
ACQUA DI GIO RENO PARFUM 100ML,100ML,BAT3,8812851,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,6,,PRESTIGE LOREAL DESI,65.1,115,20
ACQUA DI GIO RENO PARFUM 50ML,50ML,BAP6,8812844,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,44.27,85,20
ACQUA DI GIO RENO PARFUM REFILL 150ML,150ML,BAN5,8812885,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,5,,PRESTIGE LOREAL DESI,65.1,125,20
ACQUA DI GIO RENO PROFONDO EDP 100ML,100ML,BAA6,8812877,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,2,,PRESTIGE LOREAL DESI,52.08,100,20
ACQUA DI GIO RENO PROFONDO EDP 50ML,50ML,BAA7,8812869,,0,3.61E+12,1,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,2,,PRESTIGE LOREAL DESI,39.06,75,20
ACQUA DI GIOIA FEMME 30ML(C),30ML,BAB6,9562091,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,34.9,54.5,20
ACQUA DI GIOIA FEMME 50ML***,50ML,BAK4,9561515,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,2,,PRESTIGE LOREAL DESI,50.52,95,20
ACRIFLEX BURN CREAM 30G,30G,API-63,101741,,0,5.01E+12,12,OTC MEDICINES,,2025-11-30T00:00:00,First Aid,,,,,120,,FALSE,FALSE,3,,THORNTON,2.16,3.99,20
ACTIFED MULTI-ACTION DRY COUGHS(P),100ML,A4H-01,239905,,0,5.01E+12,12,OTC MEDICINES,,,COUGH & COLD P,,,,,0,,FALSE,FALSE,0,,MCNEIL,3.53,6.49,20
ACTIFED MULTI-ACTION DRY COUGHS(P),100ML,APH-52,239905,,0,5.01E+12,12,OTC MEDICINES,,,COUGH & COLD P,,,,,0,,FALSE,FALSE,55,,MCNEIL,3.53,6.49,20
ACTIFED MULTI-ACTION TABLETS (P),12,APQ-G2,146886,,6,5.01E+12,6,OTC MEDICINES,,,COUGH & COLD P,,,,,360,,FALSE,FALSE,200,,MCNEIL,3.2,6.49,20
ACTIFREEZE WART & VERRUCA REMOVER,38ML,ASS-42,3491198,,0,5.04E+12,6,OTC MEDICINES,,,Footcare,,,,,18,,FALSE,FALSE,12,,MILES GROU,5.38,13.49,20
ACTIVHEAL FM ISLAND 10CMX10CM,10,ALK-82,3043767,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,13.87,0,20
ACTIVHEAL FM ISLAND 12.5CMX12.5CM,10,AOZ-01,3170495,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,14.44,0,20
ACTIVHEAL FM ISLAND 12.5CMX12.5CM,10,AOZ-72,3170495,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,14.44,0,20
ACTIVHEAL FM ISLAND 7.5CMX7.5CM,10,ANN-85,3583390,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,10,0,20
ACTIVON MANUKA HNY TUBE,25GM,AOA-54,3193729,,0,,1,OTC Two,,,,,,,,0,,FALSE,FALSE,177,,OTC 2,2.43,0,20
ADALAT LA 30MG TABLETS,28,AMR-32,826685,,0,5.01E+12,1,OTC Two,,,NONE,,,,,0,,FALSE,FALSE,4,,OTC 2,4.4,0,20
ADAPALENE (DIFFERIN) CREAM 45G,1,AKX-43,2905784,,0,5.02E+12,1,OTC One,,,NONE,,,,,0,,FALSE,FALSE,25,,OTC 1,9.4,0,20
ADAPALENE (DIFFERIN) GEL 45G,1,AMN-54,2905776,,0,5.02E+12,1,OTC One,,,,,,,,0,,FALSE,FALSE,56,,OTC 1,9,0,20
ADGH EDP REFILLABLE 125ML MV***,125ML,BAP4,8740979,,0,3614273662420\t,0,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,51.04,98,20
ADGH EDP REFILLABLE 150ML MV,150ML,BAE5,8740987,,0,3614273662413\t,0,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,2,,PRESTIGE LOREAL DESI,55.21,106,20
ADGH EDP REFILLABLE 75ML MV,75ML,BAD5,8740961,,0,3614273662475\t,0,PERFUMES,,,MENS A/SHAVE SGLS,,,,,0,,FALSE,FALSE,5,,PRESTIGE LOREAL DESI,42.71,82,20
ADIDAS VIBES GET COMFY EDP 100ML,100ML,BAH3,8823395,,0,3.62E+12,1,PERFUMES,,,MENS A/S SGLS,,,,,0,,FALSE,FALSE,4,,ALLEGRO ,9.42,16,20
ADIDAS VIBES HAPPY FEELS EDP 100ML***,100ML,BAN5,8823387,,0,3.62E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,4,,ALLEGRO ,9.42,16,20
ADIPINE XL 60MG TABLETS,28,ALI-62,2580587,,0,,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,6.82,0,20
ADIZEM-SR 120MG CAPSULES,56,AMS-55,909804,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,10,,OTC 2,6,0,20
ADIZEM-SR 180MG CAPSULES,56,AMO-51,909846,,0,9.90E+12,1,OTC Two,,,,,,,,12,,FALSE,FALSE,12,,OTC 2,14.21,0,20
ADIZEM-SR 90MG CAPSULES,56,ANN-41,909796,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,10,,OTC 2,8.2,0,20
ADIZEM-XL 120MG CAPSULES,28,ALY-01,2406411,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,8.8,0,20
ADIZEM-XL 120MG CAPSULES,28,ALY-74,2406411,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,200,,OTC 2,8.8,0,20
ADIZEM-XL 180MG CAPSULES,28,AOV-73,2406403,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,100,,OTC 2,10.05,0,20
ADIZEM-XL 240MG CAPSULES,28,AOJ-01,2406387,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,11.05,0,20
ADIZEM-XL 240MG CAPSULES,28,AOJ-22,2406387,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,200,,OTC 2,11.05,0,20
ADIZEM-XL 300MG CAPSULES,28,ALX-01,2406395,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,8.8,0,20
ADIZEM-XL 300MG CAPSULES,28,ALX-62,2406395,,0,9.90E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,160,,OTC 2,8.8,0,20
AFTER BITE TREATMENT 14ML ,14ML,ARQ-61,60707,,0,5.04E+12,12,OTC MEDICINES,,,First Aid,,,,,0,,FALSE,FALSE,0,,MILES GROU,2.18,4.59,20
AGENT PROV APHRODISIAQUE EDP 80ML***,80ML,BAN4,9936915,,0,85715742032,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,10,,M&N TRADERS,9.95,12,20
AGOMELATINE 25MG TABS,28,ANQ-01,1229616,,0,9.90E+12,1,OTC One,,,,,,,,50,,FALSE,FALSE,0,,OTC 1,11.95,0,20
AGOMELATINE 25MG TABS,28,ANQ-66,1229616,,0,9.90E+12,1,OTC One,,,,,,,,50,,FALSE,FALSE,0,,OTC 1,11.95,0,20
AIRWICK AW25 CANDLE - MULLED WINE,105G,BDW-02,9692443,,0,5.06E+12,6,HOUSEHOLD,,,YANKEE CANDLE,,6,,,270,,FALSE,FALSE,234,,SHS,1.45,2.49,20
AIRWICK AW25 PURE AEROSOL - MULLED WINE,250ML,BDE-01,9766890,,0,5.06E+12,6,HOUSEHOLD,,,AIRFRESHENER,,6,,,480,,FALSE,FALSE,0,,SHS,1.46,2.49,20
AIRWICK AW25 REED DIFFUSER - MULLED WINE,25ML,BED-02,9503848,,0,5.06E+12,5,HOUSEHOLD,,,AIRFRESHENER,,5,,,240,,FALSE,FALSE,-31,,SHS,1.75,2.99,20
AIRWICK PURE AEROSOL COTTON,250ML,BDF-01,9784695,,0,5.01E+12,6,HOUSEHOLD,,,AIRFRESHENER,,,,,24,,FALSE,FALSE,30,,SHS,1.8,3,20
AIRWICK PURE AEROSOL SPRING DELIGHT,250ML,BDC-01,9766866,,0,5.01E+12,6,HOUSEHOLD,,,AIRFRESHENER,,,,,0,,FALSE,FALSE,12,,SHS,1.8,2.99,20
ALBERTO BALSAM CONDITIONER APPLE 300ML,300ML,A6T-03,8849408,,12,8.72E+12,6,HAIRCARE,,,CONDITIONER,,,,,0,,FALSE,FALSE,0,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM CONDITIONER APPLE 300ML,300ML,ACO-G2,8849408,,12,8.72E+12,6,HAIRCARE,,,CONDITIONER,,,,,0,,FALSE,FALSE,336,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM CONDITIONER COCONUT 300ML,300ML,ACR-G7,8849416,,0,8.72E+12,6,HAIRCARE,,,CONDITIONER,,6,,,138,,FALSE,FALSE,42,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM CONDITIONER RASPBERRY 300ML,300ML,ACQ-G1,8849424,,0,8.72E+12,6,HAIRCARE,,,CONDITIONER,,,,,48,,FALSE,FALSE,36,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM CONDITIONER TEA TREE 300ML,300ML,ACQ-G4,8849432,,0,8.72E+12,6,HAIRCARE,,,CONDITIONER,,,,,48,,FALSE,FALSE,24,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM SHAMPOO APPLE 300ML,300ML,ACQ-G5,8849366,,0,8.72E+12,6,HAIRCARE,,,SHAMPOO,,,,,210,,FALSE,FALSE,0,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM SHAMPOO COCONUT & LYCHEE 300ML,300ML,ACN-G1,8849374,,0,8.72E+12,6,HAIRCARE,,,SHAMPOO,,6,,,210,,FALSE,FALSE,0,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM SHAMPOO RASPBERRY 300ML,300ML,A6T-03,8849382,,6,8.72E+12,6,HAIRCARE,,,SHAMPOO,,,,,0,,FALSE,FALSE,0,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM SHAMPOO RASPBERRY 300ML,300ML,ACQ-G6,8849382,,6,8.72E+12,6,HAIRCARE,,,SHAMPOO,,,,,0,,FALSE,FALSE,312,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM SHAMPOO TEA TREE 300ML,300ML,A6S-03,8849390,,0,8.72E+12,6,HAIRCARE,,,SHAMPOO,,,,,210,,FALSE,FALSE,0,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM SHAMPOO TEA TREE 300ML,300ML,ACO-G1,8849390,,0,8.72E+12,6,HAIRCARE,,,SHAMPOO,,,,,210,,FALSE,FALSE,0,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM STYLING GEL ULTRA STRONG,200ML,ACF-61,9587858,,0,5.01E+12,6,HAIRCARE,,,HAIRCARE STYLING,,,,,48,,FALSE,FALSE,46,,LEVER FABE,0.74,1.09,20
ALBERTO BALSAM STYLING GEL WET LOOK,200ML,ACH-32,9587775,,0,5.01E+12,6,HAIRCARE,,,HAIRCARE STYLING,,,,,48,,FALSE,FALSE,34,,LEVER FABE,0.74,1.09,20
ALDARA 5% CREAM SACHETS,12,AMN-01,2544765,,0,5.00E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,47.63,0,20
ALDARA 5% CREAM SACHETS,12,AMN-53,2544765,,0,5.00E+12,1,OTC Two,,,,,,,,0,,FALSE,FALSE,0,,OTC 2,47.63,0,20
ALENDRONIC ACID TABS 70MG,4,A2DD02,1119197,,4,5.02E+12,1,OTC One,,,,,,,,1716,,FALSE,FALSE,0,,OTC 1,0.65,0,20
ALENDRONIC ACID TABS 70MG,4,ALE-G4,1119197,,4,5.02E+12,1,OTC One,,2028-03-06T00:00:00,,,,,,1716,,FALSE,FALSE,7536,,OTC 1,0.65,0,20
ALFACALCIDOL 0.25mcg CAPSULES,30,ANX-75,1084706,,0,5.02E+12,1,OTC One,,,,,,,,30,,FALSE,FALSE,7,,OTC 1,0.9,0,20
ALFACALCIDOL 0.5mcg CAPSULES,30,ANA-71,1098110,,1,5.02E+12,1,OTC One,,2025-11-30T00:00:00,,,,,,10,,FALSE,FALSE,22,,OTC 1,1.5,0,20
ALFACALCIDOL 1mcg CAPSULES,30,AKW-42,700229,,0,5.02E+12,1,OTC One,,2026-04-30T00:00:00,,,,,,50,,FALSE,FALSE,0,,OTC 1,1.25,0,20
ALFLOREX ORIGINAL 30 CAPSULES,30,AQF-53,8813321,,0,5.39E+12,1,FOOD SUPPLEMENTS,,,PROBIOTICS,,,,,0,,FALSE,FALSE,4,,CEUTA,13.04,20.99,20
ALFUZOSIN 2.5MG TABLETS,60,ALK-01,1143049,,0,5.02E+12,1,OTC One,,,,,,,,50,,FALSE,FALSE,0,,OTC 1,6.8,0,20
ALFUZOSIN 2.5MG TABLETS,60,ALK-63,1143049,,0,5.02E+12,1,OTC One,,2029-05-30T00:00:00,,,,,,50,,FALSE,FALSE,32,,OTC 1,6.8,0,20
ALFUZOSIN XL 10MG TABLETS,30,A2AN02,5012604,,0,5.00E+12,1,OTC One,,2026-03-30T00:00:00,,,,,,0,,FALSE,FALSE,0,,OTC 1,1.58,0,20
ALFUZOSIN XL 10MG TABLETS,30,AMR-51,5012604,,0,5.00E+12,1,OTC One,,2025-12-30T00:00:00,,,,,,0,,FALSE,FALSE,257,,OTC 1,1.58,0,20
ALGESAL TUBE 50G (P),50G  ,AOI-21,204693,,4,5.06E+12,10,OTC MEDICINES,,,ANALGESIA MUSCULAR P,,,,,0,,FALSE,FALSE,39,,OTC 1,1.75,2.99,20
ALIEN 15ML EDP (R SED OFFER),A only,BAL4,8695983,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,39,,PRESTIGE LOREAL DESI,21.67,39,20
ALIEN BODY CREAM 200ML,200ML,BAA5,9493859,,0,3.44E+12,1,PERFUMES,,,LADIES FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,36.11,68,20
ALIEN BODY CREAM 200ML**,200ML,BAV5,9870403,,0,3.44E+12,1,PERFUMES,,,LADIES FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,1,,PRESTIGE LOREAL DESI,36.11,46,20
ALIEN BODY LOTION 200ML ,200ML,BAC5,9493867,,0,3.44E+12,1,PERFUMES,,,LADIES FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,7,,PRESTIGE LOREAL DESI,25,36,20
ALIEN CANDLE 180G***,180G,BAD8,9856733,,0,3.44E+12,1,PERFUMES,,,LADIES FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,1,,PRESTIGE LOREAL DESI,22.22,40,20
ALIEN DEODORANT SPRAY 100ML,100ML,BAI8,9537374,,0,3.44E+12,1,PERFUMES : FRAGRANCE DELISTED 24,,,LADIES FRAGRANCE ANCILLARY,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,16.11,20,20
ALIEN EDP 30ML,30ML,BAD3,9474495,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,9,,PRESTIGE LOREAL DESI,37.22,67,20
ALIEN EDP 60ML,60ML,BAD6,8686909,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,22,,PRESTIGE LOREAL DESI,52.78,95,20
ALIEN EDP 90ML,90ML,BAF5,8686917,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,13,,PRESTIGE LOREAL DESI,70.56,127,20
ALIEN EDT 30ML***,30ML,BAB7,9537358,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,33.33,57,20
ALIEN EDT 60 ML,60ml,BAO3,8717555,,0,3.44E+12,0,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,46.11,83,20
ALIEN ESSENCE ABSOLUE REFILL BOTTLE***,60ML,BAA5,9664699,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,1,,,0,,FALSE,FALSE,1,,PRESTIGE LOREAL DESI,32.78,40,20
ALIEN ESSENCE ABSOLUTE EDP REFILL 60ML***,60ML,BAA6,9734757,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,2,,PRESTIGE LOREAL DESI,41.11,74,20
ALIEN FLORA FUTURA EDT 60ML***,60ML,BAL8,9868126,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,38.89,39,20
ALIEN FUSION 60ML EDP,60ML,BAC3,9902149,,0,3.44E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,5,,'-,51.67,65,20
Alien Goddess EDP 100ml Refill Bottle,10ML,BAN3,8704975,,0,3439601204628\t,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,1,,PRESTIGE LOREAL DESI,62.22,112,20
ALIEN GODDESS EDP 30ML,30ML,BAN5,8704942,,0,3439601204642\t,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,3,,PRESTIGE LOREAL DESI,38.33,69,20
ALIEN GODDESS EDP 60ML,60ML,BAP4,8704959,,0,3439601204611\t,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,0,,PRESTIGE LOREAL DESI,53.89,95,20
ALIEN GODDESS EDP 90ML,90ML,BAO5,8704967,,0,3614273560405\t,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,21,,PRESTIGE LOREAL DESI,70.56,127,20
ALIEN GODDESS INTENSE 30ML EDP ,30ML,BAI5,8751398,,0,3.61E+12,1,PERFUMES,,,LADIES PERFUME SGLS,,,,,0,,FALSE,FALSE,11,,PRESTIGE LOREAL DESI,38.89,67,20
